claim_id,rating_group,accident_year,accident_date,report_date,true_ultimate,close_date,status
CLM-000332,A,2021,2021-09-15,2021-09-20,2362.21,2022-09-22,Closed
CLM-000333,A,2021,2021-07-18,2021-07-23,754.5,2023-03-21,Closed
CLM-000334,A,2021,2021-04-21,2021-04-29,5238.2,2022-07-11,Closed
CLM-000335,A,2021,2021-07-10,2021-07-17,5426.05,2024-02-01,Closed
CLM-000336,A,2021,2021-11-26,2021-12-13,4523.86,2023-02-01,Closed
CLM-000337,A,2021,2021-05-22,2021-05-30,14401.82,2022-07-31,Closed
CLM-000338,A,2021,2021-01-17,2021-01-29,15792.12,2022-06-05,Closed
CLM-000339,A,2021,2021-04-24,2021-05-05,5501.78,2022-07-20,Closed
CLM-000340,A,2021,2021-12-08,2021-12-22,1211.69,2022-02-01,Closed
CLM-000341,A,2021,2021-10-06,2021-11-25,10092.54,2022-06-06,Closed
CLM-000342,A,2021,2021-11-02,2021-12-03,9622.46,2023-08-09,Closed
CLM-000343,A,2021,2021-11-29,2021-12-19,7961.65,2025-06-19,Closed
CLM-000344,A,2021,2021-02-12,2021-02-26,13360.87,2022-06-22,Closed
CLM-000345,A,2021,2021-04-14,2021-04-28,2557.62,2023-03-28,Closed
CLM-000346,A,2021,2021-01-22,2021-02-16,29477.2,2022-09-05,Closed
CLM-000347,A,2021,2021-01-02,2021-02-01,2996.05,2022-04-19,Closed
CLM-000348,A,2021,2021-11-01,2021-11-11,11172.2,2024-05-08,Closed
CLM-000349,A,2021,2021-12-08,2021-12-28,1710.17,2023-09-27,Closed
CLM-000350,A,2021,2021-02-26,2021-03-02,3064.11,2022-12-06,Closed
CLM-000351,A,2021,2021-09-21,2021-10-14,20172.96,2023-05-30,Closed
CLM-000352,A,2021,2021-07-15,2021-08-18,5131.27,2023-02-05,Closed
CLM-000353,A,2021,2021-01-26,2021-02-11,11980.64,2021-09-11,Closed
CLM-000354,A,2021,2021-12-01,2022-02-10,7529.59,2023-01-30,Closed
CLM-000355,A,2021,2021-11-15,2021-11-25,5786.18,2024-04-29,Closed
CLM-000356,A,2021,2021-07-27,2021-08-19,17936.93,2022-05-16,Closed
CLM-000357,A,2021,2021-09-16,2021-10-05,5227.99,2023-07-05,Closed
CLM-000358,A,2021,2021-05-25,2021-06-12,1591.47,2022-11-06,Closed
CLM-000359,A,2021,2021-10-17,2021-11-04,3379.07,2023-06-11,Closed
CLM-000360,A,2021,2021-06-12,2021-07-03,9591.61,2022-08-29,Closed
CLM-000361,A,2021,2021-12-28,2022-02-02,8507.69,2023-06-17,Closed
CLM-000362,A,2021,2021-01-24,2021-03-17,1876.2,2023-08-08,Closed
CLM-000363,A,2021,2021-03-04,2021-03-23,3590.8,2024-04-07,Closed
CLM-000364,A,2021,2021-12-20,2022-01-24,4007.76,2022-11-19,Closed
CLM-000365,A,2021,2021-04-16,2021-04-28,4734.17,2023-06-03,Closed
CLM-000366,A,2021,2021-04-24,2021-05-28,2173.82,2023-05-17,Closed
CLM-000367,A,2021,2021-10-16,2021-10-27,3866.3,2022-10-13,Closed
CLM-000368,A,2021,2021-03-11,2021-04-22,3579.01,2024-04-20,Closed
CLM-000369,A,2021,2021-07-07,2021-10-08,11365.85,2024-11-21,Closed
CLM-000370,A,2021,2021-04-15,2021-05-03,11699.74,2021-11-24,Closed
CLM-000371,A,2021,2021-03-14,2021-03-18,5606.94,2022-09-05,Closed
CLM-000372,A,2021,2021-12-18,2021-12-31,4638.26,2023-12-06,Closed
CLM-000373,A,2021,2021-03-14,2021-04-30,6987.34,2022-07-04,Closed
CLM-000374,A,2021,2021-02-04,2021-03-05,3344.54,2022-02-04,Closed
CLM-000375,A,2021,2021-09-03,2021-09-26,2593.32,2022-12-19,Closed
CLM-000376,A,2021,2021-11-13,2021-12-23,3040.7,2024-04-14,Closed
CLM-000377,A,2021,2021-02-16,2021-03-16,3847.17,2022-10-18,Closed
CLM-000378,A,2021,2021-09-16,2021-11-01,2560.29,2024-02-15,Closed
CLM-000379,A,2021,2021-07-17,2021-08-24,7107.49,2022-02-25,Closed
CLM-000380,A,2021,2021-10-30,2021-12-27,11005.58,2025-06-29,Closed
CLM-000381,A,2021,2021-02-16,2021-03-13,1847.46,2023-10-08,Closed
CLM-000382,A,2021,2021-12-23,2022-01-29,6396.01,2023-01-07,Closed
CLM-000383,A,2021,2021-08-14,2021-08-30,5295.76,2022-12-11,Closed
CLM-000384,A,2021,2021-11-04,2021-11-17,8161.07,2024-01-14,Closed
CLM-000385,A,2021,2021-05-13,2021-07-18,6211.19,2022-06-30,Closed
CLM-000386,A,2021,2021-12-11,2022-01-03,2047.55,2023-06-06,Closed
CLM-000387,A,2021,2021-08-17,2021-09-21,2372.46,2023-01-11,Closed
CLM-000388,A,2021,2021-02-16,2021-03-09,6417.21,2022-03-13,Closed
CLM-000389,A,2021,2021-12-03,2021-12-16,13856.65,2023-05-19,Closed
CLM-000390,A,2021,2021-10-18,2021-11-07,1139.72,2024-12-23,Closed
CLM-000391,A,2021,2021-04-20,2021-06-13,8187.63,2023-01-24,Closed
CLM-000392,A,2021,2021-07-19,2021-08-17,15684.26,2023-02-20,Closed
CLM-000393,A,2021,2021-05-22,2021-05-28,5575.86,2022-09-09,Closed
CLM-000394,A,2021,2021-07-18,2021-08-04,9584.31,2022-11-11,Closed
CLM-000395,A,2021,2021-12-19,2022-02-26,3650.12,2023-12-07,Closed
CLM-000396,A,2021,2021-11-25,2021-12-12,5722.32,2023-05-08,Closed
CLM-000397,A,2021,2021-03-20,2021-03-25,1799.96,2022-08-29,Closed
CLM-000398,A,2021,2021-12-21,2022-03-06,1031.0,2023-04-20,Closed
CLM-000399,A,2021,2021-06-09,2021-07-11,12968.32,2024-08-12,Closed
CLM-000400,A,2021,2021-09-15,2021-10-04,2937.62,2022-05-06,Closed
CLM-000401,A,2021,2021-10-06,2021-10-21,4416.89,2023-07-03,Closed
CLM-000402,A,2021,2021-06-26,2021-08-07,2156.26,2022-10-05,Closed
CLM-000403,A,2021,2021-06-16,2021-06-29,2117.53,2023-10-16,Closed
CLM-000404,A,2021,2021-06-16,2021-07-30,5487.19,2022-09-07,Closed
CLM-000405,A,2021,2021-11-11,2021-12-10,3576.35,2023-10-02,Closed
CLM-000406,A,2021,2021-05-22,2021-06-14,8393.53,2022-05-12,Closed
CLM-000407,A,2021,2021-04-13,2021-05-05,8889.75,2023-07-27,Closed
CLM-000408,A,2021,2021-05-12,2021-05-29,8032.23,2024-02-09,Closed
CLM-000409,A,2021,2021-03-13,2021-04-23,7539.14,2022-12-19,Closed
CLM-000410,A,2021,2021-05-23,2021-06-02,21149.95,2023-03-13,Closed
CLM-000411,A,2021,2021-02-11,2021-02-17,2756.54,2022-05-18,Closed
CLM-000412,A,2021,2021-02-02,2021-03-04,6013.48,2023-07-18,Closed
CLM-000413,A,2021,2021-09-22,2021-10-23,15011.31,2022-12-08,Closed
CLM-000414,A,2021,2021-01-29,2021-02-25,16615.98,2022-12-15,Closed
CLM-000415,A,2021,2021-07-27,2021-08-22,2098.38,2022-11-09,Closed
CLM-000416,A,2021,2021-10-12,2021-10-27,4931.87,2023-01-17,Closed
CLM-000417,A,2021,2021-09-22,2021-10-26,17857.94,2023-09-07,Closed
CLM-000418,A,2021,2021-06-12,2021-07-01,9278.32,2023-07-30,Closed
CLM-000419,A,2021,2021-03-12,2021-03-26,7291.62,2023-06-29,Closed
CLM-000420,A,2021,2021-12-06,2021-12-22,5304.96,2023-09-01,Closed
CLM-000421,A,2021,2021-11-01,2022-01-22,4667.79,2022-12-12,Closed
CLM-000422,A,2021,2021-08-12,2021-08-17,7832.86,2022-04-30,Closed
CLM-000423,A,2021,2021-02-01,2021-03-01,5165.08,2023-07-18,Closed
CLM-000424,A,2021,2021-01-13,2021-01-19,6070.99,2022-03-15,Closed
CLM-000425,A,2021,2021-04-26,2021-05-14,6664.94,2023-12-03,Closed
CLM-000426,A,2021,2021-02-27,2021-03-13,3721.09,2021-12-30,Closed
CLM-000427,A,2021,2021-11-11,2021-11-15,9451.81,2022-10-09,Closed
CLM-000428,A,2021,2021-03-17,2021-04-12,59210.26,2023-10-08,Closed
CLM-000429,A,2021,2021-04-14,2021-04-29,1596.07,2024-12-08,Closed
CLM-000430,A,2021,2021-12-23,2021-12-27,8051.82,2025-01-01,Closed
CLM-000431,A,2021,2021-10-26,2021-11-30,3493.0,2023-06-17,Closed
CLM-000432,A,2021,2021-03-21,2021-05-14,9787.23,2022-04-29,Closed
CLM-000433,A,2021,2021-05-20,2021-07-15,6502.46,2024-01-03,Closed
CLM-000434,A,2021,2021-07-08,2021-08-02,11281.43,2024-02-01,Closed
CLM-000435,A,2021,2021-08-31,2021-09-20,15514.65,2023-08-31,Closed
CLM-000436,A,2021,2021-12-08,2022-01-27,7275.67,2024-11-04,Closed
CLM-000437,A,2021,2021-11-14,2022-01-17,15003.94,2023-04-25,Closed
CLM-000438,A,2021,2021-12-23,2022-02-05,1031.03,2023-05-02,Closed
CLM-000439,A,2021,2021-01-15,2021-01-25,21357.61,2022-07-29,Closed
CLM-000440,A,2021,2021-03-28,2021-04-20,8374.75,2023-02-05,Closed
CLM-000441,A,2021,2021-07-25,2021-08-21,14390.34,2023-03-19,Closed
CLM-000442,A,2021,2021-01-18,2021-01-23,2451.44,2024-03-16,Closed
CLM-000443,A,2021,2021-05-10,2021-06-06,3308.17,2022-04-22,Closed
CLM-000444,A,2021,2021-02-26,2021-06-04,7019.78,2022-07-25,Closed
CLM-000445,A,2021,2021-12-07,2022-01-07,6191.61,2023-12-26,Closed
CLM-000446,A,2021,2021-01-24,2021-03-21,7801.84,2023-05-23,Closed
CLM-000447,A,2021,2021-02-24,2021-03-18,14464.48,2022-12-19,Closed
CLM-000448,A,2021,2021-03-13,2021-04-01,1610.61,2022-06-05,Closed
CLM-000449,A,2021,2021-02-24,2021-03-22,13282.26,2024-05-25,Closed
CLM-000450,A,2021,2021-07-27,2021-08-07,6313.55,2022-09-13,Closed
CLM-000451,A,2021,2021-05-13,2021-05-23,5362.07,2025-09-15,Closed
CLM-000452,A,2021,2021-11-30,2022-01-17,2020.11,2023-11-22,Closed
CLM-000453,A,2021,2021-04-06,2021-05-28,9242.44,2024-11-02,Closed
CLM-000454,A,2021,2021-07-16,2021-07-25,977.05,2024-06-02,Closed
CLM-000455,A,2021,2021-08-29,2021-10-07,10337.33,2023-03-16,Closed
CLM-000456,A,2021,2021-08-17,2021-09-04,1987.71,2023-05-29,Closed
CLM-000457,A,2021,2021-10-18,2021-11-12,6537.12,2023-10-08,Closed
CLM-000458,A,2021,2021-03-15,2021-04-11,5723.19,2022-12-28,Closed
CLM-000459,A,2021,2021-07-05,2021-08-14,15443.49,2024-01-30,Closed
CLM-000460,A,2021,2021-10-20,2021-11-10,5466.86,2023-10-14,Closed
CLM-000461,A,2021,2021-11-12,2022-01-04,3675.32,2024-07-31,Closed
CLM-000462,A,2021,2021-08-14,2021-09-07,4246.5,2023-06-06,Closed
CLM-000463,A,2021,2021-08-26,2021-09-25,16723.11,2023-03-16,Closed
CLM-000464,A,2021,2021-11-12,2021-11-23,9482.2,2024-08-09,Closed
CLM-000465,A,2021,2021-08-17,2021-11-15,4661.22,2022-11-08,Closed
CLM-000466,A,2021,2021-12-13,2022-01-09,5228.84,2022-07-23,Closed
CLM-000467,A,2021,2021-02-16,2021-03-20,1876.03,2022-05-03,Closed
CLM-000468,A,2021,2021-05-07,2021-05-13,8461.71,2022-01-17,Closed
CLM-000469,A,2021,2021-02-10,2021-02-21,1617.32,2022-10-14,Closed
CLM-000470,A,2021,2021-02-03,2021-03-22,11194.36,2022-03-13,Closed
CLM-000471,A,2021,2021-06-22,2021-07-16,6926.77,2024-11-30,Closed
CLM-000472,A,2021,2021-03-24,2021-03-29,39446.02,2022-07-21,Closed
CLM-000473,A,2021,2021-05-29,2021-07-09,2688.3,2022-05-25,Closed
CLM-000474,A,2021,2021-06-09,2021-06-22,5796.42,2022-06-04,Closed
CLM-000475,A,2021,2021-08-15,2021-10-07,25065.66,2022-07-03,Closed
CLM-000476,A,2021,2021-12-12,2021-12-30,15705.63,2024-03-23,Closed
CLM-000477,A,2021,2021-11-07,2021-11-30,3669.45,2023-04-20,Closed
CLM-000478,A,2021,2021-05-19,2021-07-03,7454.63,2021-11-30,Closed
CLM-000479,A,2021,2021-04-29,2021-05-09,6283.07,2022-09-16,Closed
CLM-000480,A,2021,2021-10-09,2021-10-18,7795.16,2025-03-03,Closed
CLM-000481,A,2021,2021-02-15,2021-03-04,3662.48,2022-03-06,Closed
CLM-000482,A,2021,2021-07-17,2021-08-21,5856.3,2022-05-21,Closed
CLM-000483,A,2021,2021-06-04,2021-06-11,1831.94,2023-08-18,Closed
CLM-000484,A,2021,2021-03-08,2021-03-14,6961.54,2022-01-22,Closed
CLM-000485,A,2021,2021-08-14,2021-09-18,8872.53,,Open
CLM-000486,A,2021,2021-04-28,2021-05-11,5265.33,2025-07-02,Closed
CLM-000487,A,2021,2021-03-09,2021-03-24,1808.11,2023-10-06,Closed
CLM-000488,A,2021,2021-08-27,2021-09-01,13433.64,2023-04-30,Closed
CLM-000489,A,2021,2021-03-05,2021-03-17,8307.05,2022-02-20,Closed
CLM-000490,A,2021,2021-09-03,2021-09-22,3586.17,2023-05-13,Closed
CLM-000491,A,2021,2021-03-01,2021-04-08,5053.99,2023-02-02,Closed
CLM-000492,A,2021,2021-06-08,2021-06-19,1974.64,2024-03-20,Closed
CLM-000493,A,2021,2021-10-22,2021-12-24,2847.58,2022-04-17,Closed
CLM-000494,A,2021,2021-03-25,2021-04-06,4145.63,2023-05-09,Closed
CLM-000495,A,2021,2021-10-08,2021-10-20,16160.07,2023-05-14,Closed
CLM-000496,A,2021,2021-09-21,2021-11-18,3833.29,2024-07-14,Closed
CLM-000497,A,2021,2021-11-26,2021-12-19,10272.4,2023-03-17,Closed
CLM-000498,A,2021,2021-03-03,2021-03-16,4144.02,2024-01-27,Closed
CLM-000499,A,2021,2021-09-19,2021-10-06,7593.61,2022-09-13,Closed
CLM-000500,A,2021,2021-12-08,2022-01-28,5626.04,2022-06-17,Closed
CLM-000501,A,2021,2021-10-06,2021-11-30,12290.35,2022-11-12,Closed
CLM-000502,A,2021,2021-03-10,2021-03-21,4155.22,2022-05-04,Closed
CLM-000503,A,2021,2021-10-28,2021-11-16,2078.7799999999997,2025-11-12,Closed
CLM-000504,A,2021,2021-02-09,2021-03-02,2163.73,2023-01-16,Closed
CLM-000505,A,2021,2021-08-03,2021-08-13,4164.62,2023-03-07,Closed
CLM-000506,A,2021,2021-07-01,2021-07-20,2396.95,2022-09-05,Closed
CLM-000507,A,2021,2021-07-13,2021-08-02,8604.59,2024-07-08,Closed
CLM-000508,A,2021,2021-07-09,2021-08-22,4382.19,2022-11-11,Closed
CLM-000509,A,2021,2021-01-12,2021-02-27,39072.7,2023-02-05,Closed
CLM-000510,A,2021,2021-07-05,2021-07-20,1645.09,2023-12-13,Closed
CLM-000511,A,2021,2021-12-08,2021-12-25,7338.78,2022-10-18,Closed
CLM-000512,A,2021,2021-06-09,2021-07-10,2631.31,2022-05-23,Closed
CLM-000513,A,2021,2021-04-12,2021-04-25,4289.9,2022-02-19,Closed
CLM-000514,A,2021,2021-12-30,2022-01-29,6995.39,2023-07-25,Closed
CLM-000515,A,2021,2021-02-06,2021-02-24,1046.17,2022-09-22,Closed
CLM-000516,A,2021,2021-06-27,2021-07-07,7528.84,2023-05-18,Closed
CLM-000517,A,2021,2021-07-07,2021-07-17,27169.23,2022-12-25,Closed
CLM-000518,A,2021,2021-06-24,2021-08-18,4424.01,2024-05-16,Closed
CLM-000519,A,2021,2021-12-03,2021-12-20,7663.3,2024-04-18,Closed
CLM-000520,A,2021,2021-06-03,2021-08-05,13815.52,2022-03-28,Closed
CLM-000521,A,2021,2021-12-22,2022-01-04,5529.12,2023-03-15,Closed
CLM-000522,A,2021,2021-01-25,2021-02-18,4010.11,2023-01-21,Closed
CLM-000523,A,2021,2021-09-25,2022-01-09,1086.95,2023-09-25,Closed
CLM-000524,A,2021,2021-08-05,2021-08-14,10278.55,2021-12-30,Closed
CLM-000525,A,2021,2021-03-29,2021-04-03,5749.7,2022-09-26,Closed
CLM-000526,A,2021,2021-03-25,2021-05-13,2875.63,2022-04-05,Closed
CLM-000527,A,2021,2021-09-20,2021-10-01,6915.97,2023-05-11,Closed
CLM-000528,A,2021,2021-08-21,2021-09-09,4001.72,2022-10-04,Closed
CLM-000529,A,2021,2021-08-12,2021-08-25,4175.71,2023-03-28,Closed
CLM-000530,A,2021,2021-01-19,2021-02-12,10007.46,2025-04-05,Closed
CLM-000531,A,2021,2021-08-07,2021-08-17,2237.58,2023-03-20,Closed
CLM-000532,A,2021,2021-12-25,2022-01-11,14055.9,2023-02-08,Closed
CLM-000533,A,2021,2021-01-07,2021-02-03,2137.66,2023-06-02,Closed
CLM-000534,A,2021,2021-06-21,2021-06-30,3765.4,2023-11-07,Closed
CLM-000535,A,2021,2021-06-30,2021-07-12,27591.85,2022-12-14,Closed
CLM-000536,A,2021,2021-11-24,2021-12-09,14949.75,2024-04-17,Closed
CLM-000537,A,2021,2021-04-14,2021-04-21,6763.23,2023-12-03,Closed
CLM-000538,A,2021,2021-06-23,2021-07-07,3039.98,2023-03-12,Closed
CLM-000539,A,2021,2021-09-19,2021-10-10,4172.99,2023-06-27,Closed
CLM-000540,A,2021,2021-01-23,2021-02-07,6637.67,2022-02-14,Closed
CLM-000541,A,2021,2021-10-20,2021-11-05,6457.37,2023-12-22,Closed
CLM-000542,A,2021,2021-10-28,2021-11-16,5849.31,2022-09-04,Closed
CLM-000543,A,2021,2021-09-20,2021-10-02,6126.17,2023-07-25,Closed
CLM-000544,A,2021,2021-08-25,2021-09-26,5318.5,2025-06-18,Closed
CLM-000545,A,2021,2021-09-30,2021-11-23,2065.96,2023-03-21,Closed
CLM-000546,A,2021,2021-10-13,2021-10-27,4214.21,2022-11-09,Closed
CLM-000547,A,2021,2021-11-26,2021-12-24,12690.24,2025-10-23,Closed
CLM-000548,A,2021,2021-06-06,2021-06-22,2186.54,2023-02-09,Closed
CLM-000549,A,2021,2021-06-16,2021-07-11,5421.15,2022-03-14,Closed
CLM-000550,A,2021,2021-08-21,2021-10-19,3336.36,2024-02-12,Closed
CLM-000551,A,2021,2021-03-12,2021-04-09,6835.23,2022-04-18,Closed
CLM-000552,A,2021,2021-11-09,2021-11-14,4650.45,2023-12-08,Closed
CLM-000553,A,2021,2021-10-09,2021-11-05,19576.33,2023-04-15,Closed
CLM-000554,A,2021,2021-08-19,2021-10-05,9267.64,2023-04-10,Closed
CLM-000555,A,2021,2021-04-21,2021-05-08,2283.86,2022-10-03,Closed
CLM-000556,A,2021,2021-05-07,2021-06-16,10520.76,2022-09-19,Closed
CLM-000557,A,2021,2021-06-08,2021-06-20,3454.31,2023-02-20,Closed
CLM-000558,A,2021,2021-08-30,2021-09-06,4022.37,2022-06-03,Closed
CLM-000559,A,2021,2021-10-11,2021-11-02,7988.85,2022-12-06,Closed
CLM-000560,A,2021,2021-09-03,2021-09-08,4295.37,2023-06-05,Closed
CLM-000561,A,2021,2021-12-06,2021-12-22,12479.23,2024-10-11,Closed
CLM-000562,A,2021,2021-12-17,2022-02-04,3454.69,2024-05-13,Closed
CLM-000563,A,2021,2021-09-15,2021-09-20,3894.47,2022-05-13,Closed
CLM-000564,A,2021,2021-05-16,2021-05-24,3783.81,2024-05-15,Closed
CLM-000565,A,2021,2021-08-07,2021-08-16,4057.72,2024-08-01,Closed
CLM-000566,A,2021,2021-06-05,2021-06-24,14628.93,2023-09-13,Closed
CLM-000567,A,2021,2021-08-18,2021-09-02,10182.46,2021-10-26,Closed
CLM-000568,A,2021,2021-10-24,2021-12-16,23416.7,2024-05-20,Closed
CLM-000569,A,2021,2021-05-15,2021-06-23,35982.52,2023-05-20,Closed
CLM-000570,A,2021,2021-07-04,2021-08-01,2835.96,2022-08-24,Closed
CLM-000571,A,2021,2021-01-17,2021-02-08,6623.08,2022-04-04,Closed
CLM-000572,A,2021,2021-09-26,2021-10-22,2535.32,2023-09-23,Closed
CLM-000573,A,2021,2021-06-28,2021-07-08,3446.46,2023-07-27,Closed
CLM-000574,A,2021,2021-06-17,2021-07-23,3861.21,2023-11-06,Closed
CLM-000575,A,2021,2021-07-14,2021-07-23,2778.79,2022-01-23,Closed
CLM-000576,A,2021,2021-03-20,2021-04-24,2790.09,2021-10-17,Closed
CLM-000577,A,2021,2021-08-07,2021-09-21,5613.53,2021-12-24,Closed
CLM-000578,A,2021,2021-09-29,2021-10-22,2457.41,2023-11-07,Closed
CLM-000579,A,2021,2021-05-08,2021-05-25,12001.0,2022-09-12,Closed
CLM-000580,A,2021,2021-02-17,2021-03-15,3093.78,2022-06-10,Closed
CLM-000581,A,2021,2021-05-22,2021-05-24,54623.58,2023-03-18,Closed
CLM-000582,A,2021,2021-03-14,2021-04-07,4431.01,2024-12-05,Closed
CLM-000583,A,2021,2021-05-17,2021-06-04,6631.24,2022-08-17,Closed
CLM-000584,A,2021,2021-08-17,2021-09-05,2313.0,2023-11-20,Closed
CLM-000585,A,2021,2021-02-11,2021-03-15,23347.32,2022-07-06,Closed
CLM-000586,A,2021,2021-09-30,2021-10-18,14859.58,2022-12-14,Closed
CLM-000587,A,2021,2021-03-23,2021-04-01,7885.51,2022-07-04,Closed
CLM-000588,A,2021,2021-11-23,2021-12-11,2223.11,2023-05-09,Closed
CLM-000589,A,2021,2021-09-25,2021-10-15,7378.65,2023-07-23,Closed
CLM-000590,A,2021,2021-04-10,2021-05-01,2644.56,2024-05-02,Closed
CLM-000591,A,2021,2021-07-25,2021-08-16,19350.88,2024-05-05,Closed
CLM-000592,A,2021,2021-02-10,2021-03-23,11700.4,2024-04-28,Closed
CLM-000593,A,2021,2021-02-06,2021-02-15,6751.96,2021-12-08,Closed
CLM-000594,A,2021,2021-12-15,2022-01-06,960.44,2023-08-03,Closed
CLM-000595,A,2021,2021-10-20,2021-12-08,2941.2,2022-05-22,Closed
CLM-000596,A,2021,2021-02-26,2021-03-03,10655.6,2021-09-10,Closed
CLM-000597,A,2021,2021-04-14,2021-05-06,15967.82,2022-07-29,Closed
CLM-000598,A,2021,2021-03-14,2021-03-27,14741.8,2023-09-27,Closed
CLM-000599,A,2021,2021-05-25,2021-06-09,1840.48,2024-01-05,Closed
CLM-000600,A,2021,2021-04-17,2021-04-27,7913.72,2022-07-08,Closed
CLM-000601,A,2021,2021-04-30,2021-05-17,13715.78,2022-10-10,Closed
CLM-000602,A,2021,2021-07-13,2021-09-23,1748.82,2022-08-31,Closed
CLM-000603,A,2021,2021-03-11,2021-03-19,6235.32,2022-10-30,Closed
CLM-000604,A,2021,2021-11-19,2021-11-27,7746.6,2022-07-05,Closed
CLM-000605,A,2021,2021-09-23,2021-10-01,4976.1,2023-01-31,Closed
CLM-000606,A,2021,2021-10-05,2021-12-11,1506.28,2023-07-28,Closed
CLM-000607,A,2021,2021-03-03,2021-03-17,4881.44,2022-09-05,Closed
CLM-000608,A,2021,2021-09-16,2021-10-05,4875.4,2023-03-21,Closed
CLM-000609,A,2021,2021-11-02,2021-11-17,5597.18,2024-06-14,Closed
CLM-000610,A,2021,2021-03-05,2021-03-15,4064.5,2023-01-14,Closed
CLM-000611,A,2021,2021-10-02,2021-10-18,4459.68,2023-03-04,Closed
CLM-000612,A,2021,2021-05-11,2021-08-30,6084.44,2022-09-27,Closed
CLM-000613,A,2021,2021-10-15,2021-12-06,8820.97,2023-04-07,Closed
CLM-000614,A,2021,2021-06-24,2021-07-05,4962.08,2022-06-30,Closed
CLM-000615,A,2021,2021-10-20,2021-11-20,4575.77,2023-05-20,Closed
CLM-000616,A,2022,2022-02-23,2022-03-10,12337.77,2024-07-22,Closed
CLM-000617,A,2022,2022-08-10,2022-09-05,4298.04,2023-01-13,Closed
CLM-000618,A,2022,2022-02-13,2022-02-21,2239.97,2023-03-26,Closed
CLM-000619,A,2022,2022-04-12,2022-05-14,14533.9,2024-04-11,Closed
CLM-000620,A,2022,2022-03-31,2022-04-08,4376.05,2023-01-19,Closed
CLM-000621,A,2022,2022-08-22,2022-10-24,4830.23,2023-11-09,Closed
CLM-000622,A,2022,2022-05-01,2022-05-07,6831.74,2025-08-21,Closed
CLM-000623,A,2022,2022-07-28,2022-08-06,15958.16,2024-06-12,Closed
CLM-000624,A,2022,2022-09-24,2022-10-20,6721.38,2024-01-22,Closed
CLM-000625,A,2022,2022-10-19,2022-12-22,2627.96,2024-03-20,Closed
CLM-000626,A,2022,2022-03-09,2022-04-02,10062.3,,Open
CLM-000627,A,2022,2022-11-26,2022-12-25,4555.26,2024-03-13,Closed
CLM-000628,A,2022,2022-03-02,2022-03-22,28334.62,2023-05-14,Closed
CLM-000629,A,2022,2022-01-08,2022-01-17,6612.73,2023-03-24,Closed
CLM-000630,A,2022,2022-01-17,2022-01-31,1183.25,2023-08-17,Closed
CLM-000631,A,2022,2022-03-15,2022-03-23,8715.73,2023-03-16,Closed
CLM-000632,A,2022,2022-11-15,2022-11-23,29598.95,,Open
CLM-000633,A,2022,2022-03-17,2022-04-12,22281.46,2024-02-24,Closed
CLM-000634,A,2022,2022-09-11,2022-09-20,27118.11,2024-10-21,Closed
CLM-000635,A,2022,2022-06-02,2022-06-27,3017.3,2024-05-05,Closed
CLM-000636,A,2022,2022-01-15,2022-01-23,13362.73,2022-08-13,Closed
CLM-000637,A,2022,2022-06-12,2022-07-06,3795.15,2024-10-07,Closed
CLM-000638,A,2022,2022-01-11,2022-01-25,7866.59,2024-01-29,Closed
CLM-000639,A,2022,2022-06-23,2022-08-15,2482.67,2024-09-04,Closed
CLM-000640,A,2022,2022-07-23,2022-08-17,4028.73,2024-03-16,Closed
CLM-000641,A,2022,2022-07-10,2022-08-26,3931.27,2023-04-16,Closed
CLM-000642,A,2022,2022-04-14,2022-04-25,13223.51,2024-06-23,Closed
CLM-000643,A,2022,2022-10-07,2022-10-27,12263.6,2025-11-07,Closed
CLM-000644,A,2022,2022-08-06,2022-08-16,8191.42,2024-06-17,Closed
CLM-000645,A,2022,2022-04-03,2022-04-17,2338.85,2024-04-27,Closed
CLM-000646,A,2022,2022-06-08,2022-06-24,5206.0,2024-10-30,Closed
CLM-000647,A,2022,2022-02-09,2022-02-21,3725.28,2023-07-17,Closed
CLM-000648,A,2022,2022-12-04,2022-12-12,12932.6,2024-02-05,Closed
CLM-000649,A,2022,2022-10-02,2022-10-09,16401.76,2023-07-30,Closed
CLM-000650,A,2022,2022-04-16,2022-04-19,14932.94,2022-11-18,Closed
CLM-000651,A,2022,2022-09-04,2022-09-13,3699.25,2025-01-02,Closed
CLM-000652,A,2022,2022-09-05,2022-10-06,802.25,2024-03-04,Closed
CLM-000653,A,2022,2022-08-11,2022-08-17,1696.91,2024-10-25,Closed
CLM-000654,A,2022,2022-01-20,2022-01-27,19784.65,2023-03-26,Closed
CLM-000655,A,2022,2022-11-17,2023-01-26,4858.75,2025-07-04,Closed
CLM-000656,A,2022,2022-12-15,2022-12-27,3712.08,2024-07-07,Closed
CLM-000657,A,2022,2022-12-22,2023-01-16,23456.87,2024-08-24,Closed
CLM-000658,A,2022,2022-12-24,2023-01-24,17538.24,2025-01-09,Closed
CLM-000659,A,2022,2022-12-06,2023-01-06,6744.26,2024-12-20,Closed
CLM-000660,A,2022,2022-09-27,2022-10-03,5279.64,2024-07-24,Closed
CLM-000661,A,2022,2022-01-21,2022-02-07,5978.11,2023-10-26,Closed
CLM-000662,A,2022,2022-06-19,2022-06-25,7884.02,2024-05-11,Closed
CLM-000663,A,2022,2022-03-31,2022-07-19,22699.42,2024-04-20,Closed
