transaction_id,claim_id,transaction_date,transaction_type,amount
TX-0000422,CLM-000060,2022-12-23,CaseReserveEstimate,0.0
TX-0000423,CLM-000061,2021-03-30,Payment,384.7
TX-0000424,CLM-000061,2021-03-30,CaseReserveEstimate,2918.03
TX-0000425,CLM-000061,2021-09-24,Payment,1063.18
TX-0000426,CLM-000061,2021-09-24,CaseReserveEstimate,1737.24
TX-0000427,CLM-000061,2022-01-13,Payment,551.29
TX-0000428,CLM-000061,2022-01-13,CaseReserveEstimate,938.13
TX-0000429,CLM-000061,2022-04-17,Payment,370.25
TX-0000430,CLM-000061,2022-04-17,CaseReserveEstimate,758.73
TX-0000431,CLM-000061,2023-02-03,Payment,653.91
TX-0000432,CLM-000061,2023-02-03,CaseReserveEstimate,0.0
TX-0000433,CLM-000062,2021-01-27,Payment,1600.9
TX-0000434,CLM-000062,2021-01-27,CaseReserveEstimate,2557.07
TX-0000435,CLM-000062,2021-04-23,Payment,1775.05
TX-0000436,CLM-000062,2021-04-23,CaseReserveEstimate,1495.61
TX-0000437,CLM-000062,2021-06-23,Payment,1221.08
TX-0000438,CLM-000062,2021-06-23,CaseReserveEstimate,0.0
TX-0000439,CLM-000063,2020-10-21,Payment,2895.04
TX-0000440,CLM-000063,2020-10-21,CaseReserveEstimate,9260.78
TX-0000441,CLM-000063,2021-04-30,Payment,4005.83
TX-0000442,CLM-000063,2021-04-30,CaseReserveEstimate,5000.47
TX-0000443,CLM-000063,2023-01-06,Payment,5035.78
TX-0000444,CLM-000063,2023-01-06,CaseReserveEstimate,99.28
TX-0000445,CLM-000063,2023-03-01,Payment,103.86
TX-0000446,CLM-000063,2023-03-01,CaseReserveEstimate,0.0
TX-0000447,CLM-000064,2021-08-08,Payment,798.34
TX-0000448,CLM-000064,2021-08-08,CaseReserveEstimate,1261.67
TX-0000449,CLM-000064,2022-08-29,Payment,1342.26
TX-0000450,CLM-000064,2022-08-29,CaseReserveEstimate,0.0
TX-0000451,CLM-000065,2021-02-21,Payment,2830.68
TX-0000452,CLM-000065,2021-02-21,CaseReserveEstimate,3492.87
TX-0000453,CLM-000065,2021-05-21,Payment,1236.2
TX-0000454,CLM-000065,2021-05-21,CaseReserveEstimate,2597.34
TX-0000455,CLM-000065,2021-12-01,Payment,2021.44
TX-0000456,CLM-000065,2021-12-01,CaseReserveEstimate,0.0
TX-0000457,CLM-000066,2021-12-21,Payment,3440.94
TX-0000458,CLM-000066,2021-12-21,CaseReserveEstimate,604.95
TX-0000459,CLM-000066,2022-02-24,Payment,184.32
TX-0000460,CLM-000066,2022-02-24,CaseReserveEstimate,407.66
TX-0000461,CLM-000066,2022-05-27,Payment,200.65
TX-0000462,CLM-000066,2022-05-27,CaseReserveEstimate,296.34
TX-0000463,CLM-000066,2023-01-02,Payment,269.36
TX-0000464,CLM-000066,2023-01-02,CaseReserveEstimate,0.0
TX-0000465,CLM-000067,2021-02-20,Payment,280.01
TX-0000466,CLM-000067,2021-02-20,CaseReserveEstimate,4769.11
TX-0000467,CLM-000067,2021-04-20,Payment,509.99
TX-0000468,CLM-000067,2021-04-20,CaseReserveEstimate,3317.09
TX-0000469,CLM-000067,2021-05-02,Payment,113.9
TX-0000470,CLM-000067,2021-05-02,CaseReserveEstimate,3333.51
TX-0000471,CLM-000067,2022-04-28,Payment,2827.36
TX-0000472,CLM-000067,2022-04-28,CaseReserveEstimate,636.2
TX-0000473,CLM-000067,2023-01-05,Payment,888.67
TX-0000474,CLM-000067,2023-01-05,CaseReserveEstimate,0.0
TX-0000475,CLM-000068,2020-12-01,Payment,5392.96
TX-0000476,CLM-000068,2020-12-01,CaseReserveEstimate,7401.09
TX-0000477,CLM-000068,2021-06-23,Payment,7480.65
TX-0000478,CLM-000068,2021-06-23,CaseReserveEstimate,0.0
TX-0000479,CLM-000069,2020-09-21,Payment,5473.22
TX-0000480,CLM-000069,2020-09-21,CaseReserveEstimate,2726.2
TX-0000481,CLM-000069,2020-11-15,Payment,1686.78
TX-0000482,CLM-000069,2020-11-15,CaseReserveEstimate,1686.67
TX-0000483,CLM-000069,2021-01-20,Payment,1840.46
TX-0000484,CLM-000069,2021-01-20,CaseReserveEstimate,0.0
TX-0000485,CLM-000070,2020-07-20,Payment,4.44
TX-0000486,CLM-000070,2020-07-20,CaseReserveEstimate,12015.46
TX-0000487,CLM-000070,2021-09-27,Payment,16654.47
TX-0000488,CLM-000070,2021-09-27,CaseReserveEstimate,0.0
TX-0000489,CLM-000071,2021-05-11,Payment,2096.26
TX-0000490,CLM-000071,2021-05-11,CaseReserveEstimate,2893.92
TX-0000491,CLM-000071,2021-08-28,Payment,1404.24
TX-0000492,CLM-000071,2021-08-28,CaseReserveEstimate,1800.19
TX-0000493,CLM-000071,2022-02-25,Payment,1778.65
TX-0000494,CLM-000071,2022-02-25,CaseReserveEstimate,0.0
TX-0000495,CLM-000072,2020-08-20,Payment,2653.98
TX-0000496,CLM-000072,2020-08-20,CaseReserveEstimate,650.85
TX-0000497,CLM-000072,2020-09-24,Payment,824.9
TX-0000498,CLM-000072,2020-09-24,CaseReserveEstimate,0.0
TX-0000499,CLM-000073,2021-02-02,Payment,3175.6
TX-0000500,CLM-000073,2021-02-02,CaseReserveEstimate,2004.07
TX-0000501,CLM-000073,2021-06-15,Payment,1828.94
TX-0000502,CLM-000073,2021-06-15,CaseReserveEstimate,0.0
TX-0000503,CLM-000074,2020-11-07,Payment,3165.14
TX-0000504,CLM-000074,2020-11-07,CaseReserveEstimate,2390.56
TX-0000505,CLM-000074,2021-01-03,Payment,768.12
TX-0000506,CLM-000074,2021-01-03,CaseReserveEstimate,3815.7
TX-0000507,CLM-000074,2021-07-08,Payment,1980.85
TX-0000508,CLM-000074,2021-07-08,CaseReserveEstimate,1410.7
TX-0000509,CLM-000074,2021-08-05,Payment,227.54
TX-0000510,CLM-000074,2021-08-05,CaseReserveEstimate,1044.15
TX-0000511,CLM-000074,2022-01-29,Payment,1025.93
TX-0000512,CLM-000074,2022-01-29,CaseReserveEstimate,0.0
TX-0000513,CLM-000075,2020-11-12,Payment,4588.73
TX-0000514,CLM-000075,2020-11-12,CaseReserveEstimate,2174.83
TX-0000515,CLM-000075,2020-11-17,Payment,601.48
TX-0000516,CLM-000075,2020-11-17,CaseReserveEstimate,2006.98
TX-0000517,CLM-000075,2020-12-03,Payment,1622.49
TX-0000518,CLM-000075,2020-12-03,CaseReserveEstimate,0.0
TX-0000519,CLM-000076,2020-08-12,Payment,144.92
TX-0000520,CLM-000076,2020-08-12,CaseReserveEstimate,2560.5
TX-0000521,CLM-000076,2020-11-17,Payment,550.19
TX-0000522,CLM-000076,2020-11-17,CaseReserveEstimate,2539.64
TX-0000523,CLM-000076,2021-12-27,Payment,1884.14
TX-0000524,CLM-000076,2021-12-27,CaseReserveEstimate,0.0
TX-0000525,CLM-000077,2020-07-20,Payment,279.6
TX-0000526,CLM-000077,2020-07-20,CaseReserveEstimate,5574.82
TX-0000527,CLM-000077,2021-06-24,Payment,4693.82
TX-0000528,CLM-000077,2021-06-24,CaseReserveEstimate,1685.3
TX-0000529,CLM-000077,2021-11-27,Payment,1402.19
TX-0000530,CLM-000077,2021-11-27,CaseReserveEstimate,0.0
TX-0000531,CLM-000078,2020-07-23,Payment,893.87
TX-0000532,CLM-000078,2020-07-23,CaseReserveEstimate,5727.47
TX-0000533,CLM-000078,2020-09-21,Payment,815.59
TX-0000534,CLM-000078,2020-09-21,CaseReserveEstimate,5376.37
TX-0000535,CLM-000078,2022-04-15,Payment,4992.06
TX-0000536,CLM-000078,2022-04-15,CaseReserveEstimate,401.38
TX-0000537,CLM-000078,2022-05-18,Payment,105.21
TX-0000538,CLM-000078,2022-05-18,CaseReserveEstimate,233.89
TX-0000539,CLM-000078,2022-09-12,Payment,282.5
TX-0000540,CLM-000078,2022-09-12,CaseReserveEstimate,0.0
TX-0000541,CLM-000079,2021-03-13,Payment,15602.86
TX-0000542,CLM-000079,2021-03-13,CaseReserveEstimate,36709.8
TX-0000543,CLM-000079,2021-07-09,Payment,11114.76
TX-0000544,CLM-000079,2021-07-09,CaseReserveEstimate,12317.56
TX-0000545,CLM-000079,2022-02-08,Payment,14626.52
TX-0000546,CLM-000079,2022-02-08,CaseReserveEstimate,0.0
TX-0000547,CLM-000080,2020-12-18,Payment,4229.16
TX-0000548,CLM-000080,2020-12-18,CaseReserveEstimate,20548.43
TX-0000549,CLM-000080,2021-02-04,Payment,2905.77
TX-0000550,CLM-000080,2021-02-04,CaseReserveEstimate,15956.34
TX-0000551,CLM-000080,2021-08-26,Payment,11287.09
TX-0000552,CLM-000080,2021-08-26,CaseReserveEstimate,7656.22
TX-0000553,CLM-000080,2021-09-23,Payment,1272.82
TX-0000554,CLM-000080,2021-09-23,CaseReserveEstimate,5435.74
TX-0000555,CLM-000080,2022-02-24,Payment,5546.13
TX-0000556,CLM-000080,2022-02-24,CaseReserveEstimate,0.0
TX-0000557,CLM-000081,2021-02-24,Payment,288.22
TX-0000558,CLM-000081,2021-02-24,CaseReserveEstimate,2761.65
TX-0000559,CLM-000081,2021-04-24,Payment,332.92
TX-0000560,CLM-000081,2021-04-24,CaseReserveEstimate,2354.96
TX-0000561,CLM-000081,2021-08-29,Payment,733.27
TX-0000562,CLM-000081,2021-08-29,CaseReserveEstimate,1169.55
TX-0000563,CLM-000081,2022-05-07,Payment,1048.46
TX-0000564,CLM-000081,2022-05-07,CaseReserveEstimate,772.81
TX-0000565,CLM-000081,2023-08-04,Payment,679.02
TX-0000566,CLM-000081,2023-08-04,CaseReserveEstimate,0.0
TX-0000567,CLM-000082,2021-02-24,Payment,2907.79
TX-0000568,CLM-000082,2021-02-24,CaseReserveEstimate,1505.17
TX-0000569,CLM-000082,2021-05-29,Payment,1055.14
TX-0000570,CLM-000082,2021-05-29,CaseReserveEstimate,513.97
TX-0000571,CLM-000082,2021-08-24,Payment,802.62
TX-0000572,CLM-000082,2021-08-24,CaseReserveEstimate,0.0
TX-0000573,CLM-000083,2021-08-02,Payment,1502.08
TX-0000574,CLM-000083,2021-08-02,CaseReserveEstimate,327.65
TX-0000575,CLM-000083,2022-10-04,Payment,424.07
TX-0000576,CLM-000083,2022-10-04,CaseReserveEstimate,0.0
TX-0000577,CLM-000084,2021-06-05,Payment,1409.22
TX-0000578,CLM-000084,2021-06-05,CaseReserveEstimate,2290.01
TX-0000579,CLM-000084,2021-12-21,Payment,1358.79
TX-0000580,CLM-000084,2021-12-21,CaseReserveEstimate,1269.96
TX-0000581,CLM-000084,2022-09-07,Payment,1004.61
TX-0000582,CLM-000084,2022-09-07,CaseReserveEstimate,0.0
TX-0000583,CLM-000085,2021-04-15,Payment,3122.52
TX-0000584,CLM-000085,2021-04-15,CaseReserveEstimate,5648.25
TX-0000585,CLM-000085,2021-08-21,Payment,2064.4
TX-0000586,CLM-000085,2021-08-21,CaseReserveEstimate,2281.39
TX-0000587,CLM-000085,2022-03-24,Payment,2395.87
TX-0000588,CLM-000085,2022-03-24,CaseReserveEstimate,0.0
TX-0000589,CLM-000086,2020-10-13,Payment,224.63
TX-0000590,CLM-000086,2020-10-13,CaseReserveEstimate,13838.64
TX-0000591,CLM-000086,2020-12-23,Payment,1883.58
TX-0000592,CLM-000086,2020-12-23,CaseReserveEstimate,11379.78
TX-0000593,CLM-000086,2021-04-11,Payment,3494.63
TX-0000594,CLM-000086,2021-04-11,CaseReserveEstimate,8687.02
TX-0000595,CLM-000086,2021-12-09,Payment,6337.43
TX-0000596,CLM-000086,2021-12-09,CaseReserveEstimate,2543.81
TX-0000597,CLM-000086,2022-07-13,Payment,3113.37
TX-0000598,CLM-000086,2022-07-13,CaseReserveEstimate,0.0
TX-0000599,CLM-000087,2020-07-14,Payment,741.82
TX-0000600,CLM-000087,2020-07-14,CaseReserveEstimate,2173.26
TX-0000601,CLM-000087,2021-01-19,Payment,1147.61
TX-0000602,CLM-000087,2021-01-19,CaseReserveEstimate,1473.73
TX-0000603,CLM-000087,2021-05-22,Payment,556.87
TX-0000604,CLM-000087,2021-05-22,CaseReserveEstimate,902.04
TX-0000605,CLM-000087,2022-01-28,Payment,675.09
TX-0000606,CLM-000087,2022-01-28,CaseReserveEstimate,370.65
TX-0000607,CLM-000087,2022-09-28,Payment,269.8
TX-0000608,CLM-000087,2022-09-28,CaseReserveEstimate,0.0
TX-0000609,CLM-000088,2020-07-17,Payment,720.51
TX-0000610,CLM-000088,2020-07-17,CaseReserveEstimate,2764.97
TX-0000611,CLM-000088,2020-12-02,Payment,1833.31
TX-0000612,CLM-000088,2020-12-02,CaseReserveEstimate,1037.76
TX-0000613,CLM-000088,2021-02-26,Payment,1038.88
TX-0000614,CLM-000088,2021-02-26,CaseReserveEstimate,0.0
TX-0000615,CLM-000089,2021-07-22,Payment,577.92
TX-0000616,CLM-000089,2021-07-22,CaseReserveEstimate,582.85
TX-0000617,CLM-000089,2021-09-24,Payment,133.24
TX-0000618,CLM-000089,2021-09-24,CaseReserveEstimate,478.68
TX-0000619,CLM-000089,2022-08-08,Payment,426.27
TX-0000620,CLM-000089,2022-08-08,CaseReserveEstimate,0.0
TX-0000621,CLM-000090,2021-03-15,Payment,960.05
TX-0000622,CLM-000090,2021-03-15,CaseReserveEstimate,2877.9
TX-0000623,CLM-000090,2021-10-23,Payment,2126.87
TX-0000624,CLM-000090,2021-10-23,CaseReserveEstimate,2676.71
TX-0000625,CLM-000090,2023-03-24,Payment,2159.16
TX-0000626,CLM-000090,2023-03-24,CaseReserveEstimate,0.0
TX-0000627,CLM-000091,2021-01-23,Payment,1232.6
TX-0000628,CLM-000091,2021-01-23,CaseReserveEstimate,980.25
TX-0000629,CLM-000091,2021-02-28,Payment,210.57
TX-0000630,CLM-000091,2021-02-28,CaseReserveEstimate,930.12
TX-0000631,CLM-000091,2021-04-10,Payment,229.1
TX-0000632,CLM-000091,2021-04-10,CaseReserveEstimate,1221.18
TX-0000633,CLM-000091,2021-11-25,Payment,951.01
TX-0000634,CLM-000091,2021-11-25,CaseReserveEstimate,0.0
TX-0000635,CLM-000092,2021-01-03,Payment,474.68
TX-0000636,CLM-000092,2021-01-03,CaseReserveEstimate,3744.98
TX-0000637,CLM-000092,2021-07-15,Payment,2271.9
TX-0000638,CLM-000092,2021-07-15,CaseReserveEstimate,1120.44
TX-0000639,CLM-000092,2021-11-13,Payment,1208.35
TX-0000640,CLM-000092,2021-11-13,CaseReserveEstimate,0.0
TX-0000641,CLM-000093,2021-02-07,Payment,665.45
TX-0000642,CLM-000093,2021-02-07,CaseReserveEstimate,2534.43
TX-0000643,CLM-000093,2021-09-09,Payment,2360.89
TX-0000644,CLM-000093,2021-09-09,CaseReserveEstimate,0.0
TX-0000645,CLM-000094,2021-02-25,Payment,2569.54
TX-0000646,CLM-000094,2021-02-25,CaseReserveEstimate,3516.63
TX-0000647,CLM-000094,2022-04-16,Payment,2528.0
TX-0000648,CLM-000094,2022-04-16,CaseReserveEstimate,455.65
TX-0000649,CLM-000094,2022-11-09,Payment,432.36
TX-0000650,CLM-000094,2022-11-09,CaseReserveEstimate,0.0
TX-0000651,CLM-000095,2021-06-15,Payment,460.69
TX-0000652,CLM-000095,2021-06-15,CaseReserveEstimate,975.57
TX-0000653,CLM-000095,2022-03-12,Payment,959.43
TX-0000654,CLM-000095,2022-03-12,CaseReserveEstimate,139.89
TX-0000655,CLM-000095,2022-04-26,Payment,115.36
TX-0000656,CLM-000095,2022-04-26,CaseReserveEstimate,0.0
TX-0000657,CLM-000096,2020-06-15,Payment,110.14
TX-0000658,CLM-000096,2020-06-15,CaseReserveEstimate,1538.98
TX-0000659,CLM-000096,2020-07-07,Payment,76.34
TX-0000660,CLM-000096,2020-07-07,CaseReserveEstimate,2035.1
TX-0000661,CLM-000096,2020-08-08,Payment,122.54
TX-0000662,CLM-000096,2020-08-08,CaseReserveEstimate,1457.08
TX-0000663,CLM-000096,2022-03-03,Payment,1611.79
TX-0000664,CLM-000096,2022-03-03,CaseReserveEstimate,0.0
TX-0000665,CLM-000097,2020-11-29,Payment,15475.31
TX-0000666,CLM-000097,2020-11-29,CaseReserveEstimate,15145.52
TX-0000667,CLM-000097,2021-09-05,Payment,15182.53
TX-0000668,CLM-000097,2021-09-05,CaseReserveEstimate,0.0
TX-0000669,CLM-000098,2021-09-07,Payment,1418.85
TX-0000670,CLM-000098,2021-09-07,CaseReserveEstimate,750.04
TX-0000671,CLM-000098,2021-10-05,Payment,89.25
TX-0000672,CLM-000098,2021-10-05,CaseReserveEstimate,742.46
TX-0000673,CLM-000098,2022-10-20,Payment,697.73
TX-0000674,CLM-000098,2022-10-20,CaseReserveEstimate,0.0
TX-0000675,CLM-000099,2021-09-08,Payment,1814.22
TX-0000676,CLM-000099,2021-09-08,CaseReserveEstimate,692.14
TX-0000677,CLM-000099,2021-10-04,Payment,99.38
TX-0000678,CLM-000099,2021-10-04,CaseReserveEstimate,563.92
TX-0000679,CLM-000099,2022-05-29,Payment,641.14
TX-0000680,CLM-000099,2022-05-29,CaseReserveEstimate,0.0
TX-0000681,CLM-000100,2020-09-07,Payment,10030.25
TX-0000682,CLM-000100,2020-09-07,CaseReserveEstimate,14654.11
TX-0000683,CLM-000100,2021-04-16,Payment,11540.55
TX-0000684,CLM-000100,2021-04-16,CaseReserveEstimate,3187.55
TX-0000685,CLM-000100,2021-07-04,Payment,2905.63
TX-0000686,CLM-000100,2021-07-04,CaseReserveEstimate,0.0
TX-0000687,CLM-000101,2021-09-02,Payment,32534.26
TX-0000688,CLM-000101,2021-09-02,CaseReserveEstimate,24417.25
TX-0000689,CLM-000101,2022-03-23,Payment,16907.62
TX-0000690,CLM-000101,2022-03-23,CaseReserveEstimate,6322.11
TX-0000691,CLM-000101,2022-03-30,Payment,430.01
TX-0000692,CLM-000101,2022-03-30,CaseReserveEstimate,5401.76
TX-0000693,CLM-000101,2022-07-20,Payment,5856.23
TX-0000694,CLM-000101,2022-07-20,CaseReserveEstimate,0.0
TX-0000695,CLM-000102,2020-12-07,Payment,949.59
TX-0000696,CLM-000102,2020-12-07,CaseReserveEstimate,1852.57
TX-0000697,CLM-000102,2021-11-30,Payment,1199.56
TX-0000698,CLM-000102,2021-11-30,CaseReserveEstimate,232.07
TX-0000699,CLM-000102,2022-05-27,Payment,262.59
TX-0000700,CLM-000102,2022-05-27,CaseReserveEstimate,0.0
TX-0000701,CLM-000103,2021-09-01,Payment,2697.49
TX-0000702,CLM-000103,2021-09-01,CaseReserveEstimate,1629.21
TX-0000703,CLM-000103,2022-06-23,Payment,1780.28
TX-0000704,CLM-000103,2022-06-23,CaseReserveEstimate,0.0
TX-0000705,CLM-000104,2020-04-12,Payment,711.48
TX-0000706,CLM-000104,2020-04-12,CaseReserveEstimate,8965.44
TX-0000707,CLM-000104,2020-09-20,Payment,3375.52
TX-0000708,CLM-000104,2020-09-20,CaseReserveEstimate,3379.12
TX-0000709,CLM-000104,2020-10-17,Payment,545.08
TX-0000710,CLM-000104,2020-10-17,CaseReserveEstimate,3529.14
TX-0000711,CLM-000104,2020-12-19,Payment,1207.29
TX-0000712,CLM-000104,2020-12-19,CaseReserveEstimate,1908.35
TX-0000713,CLM-000104,2021-04-18,Payment,1896.52
TX-0000714,CLM-000104,2021-04-18,CaseReserveEstimate,0.0
TX-0000715,CLM-000105,2021-07-05,Payment,9576.67
TX-0000716,CLM-000105,2021-07-05,CaseReserveEstimate,14155.04
TX-0000717,CLM-000105,2023-03-16,Payment,12942.22
TX-0000718,CLM-000105,2023-03-16,CaseReserveEstimate,0.0
TX-0000719,CLM-000106,2021-03-12,Payment,706.49
TX-0000720,CLM-000106,2021-03-12,CaseReserveEstimate,1400.13
TX-0000721,CLM-000106,2021-04-01,Payment,132.39
TX-0000722,CLM-000106,2021-04-01,CaseReserveEstimate,2084.65
TX-0000723,CLM-000106,2021-10-13,Payment,1183.91
TX-0000724,CLM-000106,2021-10-13,CaseReserveEstimate,736.07
TX-0000725,CLM-000106,2021-11-30,Payment,232.65
TX-0000726,CLM-000106,2021-11-30,CaseReserveEstimate,479.87
TX-0000727,CLM-000106,2022-04-17,Payment,525.04
TX-0000728,CLM-000106,2022-04-17,CaseReserveEstimate,0.0
TX-0000729,CLM-000107,2021-02-27,Payment,1624.82
TX-0000730,CLM-000107,2021-02-27,CaseReserveEstimate,2972.83
TX-0000731,CLM-000107,2021-08-25,Payment,2829.62
TX-0000732,CLM-000107,2021-08-25,CaseReserveEstimate,548.63
TX-0000733,CLM-000107,2021-09-29,Payment,468.21
TX-0000734,CLM-000107,2021-09-29,CaseReserveEstimate,0.0
TX-0000735,CLM-000108,2020-12-13,Payment,1858.93
TX-0000736,CLM-000108,2020-12-13,CaseReserveEstimate,6979.69
TX-0000737,CLM-000108,2021-01-20,Payment,1096.03
TX-0000738,CLM-000108,2021-01-20,CaseReserveEstimate,6054.85
TX-0000739,CLM-000108,2021-08-07,Payment,5458.87
TX-0000740,CLM-000108,2021-08-07,CaseReserveEstimate,2082.59
TX-0000741,CLM-000108,2021-12-01,Payment,2407.76
TX-0000742,CLM-000108,2021-12-01,CaseReserveEstimate,0.0
TX-0000743,CLM-000109,2020-12-27,Payment,2043.98
TX-0000744,CLM-000109,2020-12-27,CaseReserveEstimate,5788.97
TX-0000745,CLM-000109,2021-02-26,Payment,1220.34
TX-0000746,CLM-000109,2021-02-26,CaseReserveEstimate,7101.85
TX-0000747,CLM-000109,2021-04-20,Payment,1024.72
TX-0000748,CLM-000109,2021-04-20,CaseReserveEstimate,2644.46
TX-0000749,CLM-000109,2021-05-21,Payment,556.43
TX-0000750,CLM-000109,2021-05-21,CaseReserveEstimate,2474.12
TX-0000751,CLM-000109,2022-01-29,Payment,3466.27
TX-0000752,CLM-000109,2022-01-29,CaseReserveEstimate,0.0
TX-0000753,CLM-000110,2021-04-03,Payment,1726.2
TX-0000754,CLM-000110,2021-04-03,CaseReserveEstimate,3659.63
TX-0000755,CLM-000110,2021-07-06,Payment,856.35
TX-0000756,CLM-000110,2021-07-06,CaseReserveEstimate,1403.35
TX-0000757,CLM-000110,2021-07-26,Payment,157.94
TX-0000758,CLM-000110,2021-07-26,CaseReserveEstimate,1337.05
TX-0000759,CLM-000110,2022-02-20,Payment,1332.56
TX-0000760,CLM-000110,2022-02-20,CaseReserveEstimate,291.56
TX-0000761,CLM-000110,2022-05-23,Payment,377.53
TX-0000762,CLM-000110,2022-05-23,CaseReserveEstimate,0.0
TX-0000763,CLM-000111,2020-05-04,Payment,118.31
TX-0000764,CLM-000111,2020-05-04,CaseReserveEstimate,4226.34
TX-0000765,CLM-000111,2020-08-07,Payment,1063.45
TX-0000766,CLM-000111,2020-08-07,CaseReserveEstimate,4637.62
TX-0000767,CLM-000111,2021-03-26,Payment,2735.39
TX-0000768,CLM-000111,2021-03-26,CaseReserveEstimate,1340.04
TX-0000769,CLM-000111,2021-06-15,Payment,727.58
TX-0000770,CLM-000111,2021-06-15,CaseReserveEstimate,749.26
TX-0000771,CLM-000111,2021-09-26,Payment,719.2
TX-0000772,CLM-000111,2021-09-26,CaseReserveEstimate,0.0
TX-0000773,CLM-000112,2021-06-17,Payment,1492.91
TX-0000774,CLM-000112,2021-06-17,CaseReserveEstimate,606.73
TX-0000775,CLM-000112,2021-08-17,Payment,382.7
TX-0000776,CLM-000112,2021-08-17,CaseReserveEstimate,204.48
TX-0000777,CLM-000112,2021-09-18,Payment,186.5
TX-0000778,CLM-000112,2021-09-18,CaseReserveEstimate,0.0
TX-0000779,CLM-000113,2020-08-24,Payment,52.44
TX-0000780,CLM-000113,2020-08-24,CaseReserveEstimate,5463.59
TX-0000781,CLM-000113,2020-09-04,Payment,70.31
TX-0000782,CLM-000113,2020-09-04,CaseReserveEstimate,3515.16
TX-0000783,CLM-000113,2021-09-02,Payment,3119.12
TX-0000784,CLM-000113,2021-09-02,CaseReserveEstimate,1603.01
TX-0000785,CLM-000113,2022-04-04,Payment,1077.85
TX-0000786,CLM-000113,2022-04-04,CaseReserveEstimate,540.92
TX-0000787,CLM-000113,2023-01-13,Payment,629.94
TX-0000788,CLM-000113,2023-01-13,CaseReserveEstimate,0.0
TX-0000789,CLM-000114,2021-08-09,Payment,3702.11
TX-0000790,CLM-000114,2021-08-09,CaseReserveEstimate,857.2
TX-0000791,CLM-000114,2022-02-17,Payment,1141.14
TX-0000792,CLM-000114,2022-02-17,CaseReserveEstimate,0.0
TX-0000793,CLM-000115,2021-03-03,Payment,4102.69
TX-0000794,CLM-000115,2021-03-03,CaseReserveEstimate,3344.07
TX-0000795,CLM-000115,2021-05-03,Payment,1176.82
TX-0000796,CLM-000115,2021-05-03,CaseReserveEstimate,2280.2
TX-0000797,CLM-000115,2021-08-20,Payment,1831.28
TX-0000798,CLM-000115,2021-08-20,CaseReserveEstimate,0.0
TX-0000799,CLM-000116,2020-10-23,Payment,1260.28
TX-0000800,CLM-000116,2020-10-23,CaseReserveEstimate,3048.75
TX-0000801,CLM-000116,2020-10-24,Payment,21.94
TX-0000802,CLM-000116,2020-10-24,CaseReserveEstimate,2395.55
TX-0000803,CLM-000116,2020-11-27,Payment,780.02
TX-0000804,CLM-000116,2020-11-27,CaseReserveEstimate,1695.79
TX-0000805,CLM-000116,2021-02-12,Payment,1814.61
TX-0000806,CLM-000116,2021-02-12,CaseReserveEstimate,0.0
TX-0000807,CLM-000117,2020-05-23,Payment,1747.77
TX-0000808,CLM-000117,2020-05-23,CaseReserveEstimate,5756.53
TX-0000809,CLM-000117,2021-03-15,Payment,6802.76
TX-0000810,CLM-000117,2021-03-15,CaseReserveEstimate,0.0
TX-0000811,CLM-000118,2022-01-11,Payment,11337.42
TX-0000812,CLM-000118,2022-01-11,CaseReserveEstimate,1766.51
TX-0000813,CLM-000118,2022-06-09,Payment,872.12
TX-0000814,CLM-000118,2022-06-09,CaseReserveEstimate,604.06
TX-0000815,CLM-000118,2023-04-14,Payment,763.2
TX-0000816,CLM-000118,2023-04-14,CaseReserveEstimate,0.0
TX-0000817,CLM-000119,2020-11-20,Payment,3102.93
TX-0000818,CLM-000119,2020-11-20,CaseReserveEstimate,5901.46
TX-0000819,CLM-000119,2021-04-07,Payment,1944.22
TX-0000820,CLM-000119,2021-04-07,CaseReserveEstimate,1531.31
TX-0000821,CLM-000119,2021-09-19,Payment,1655.49
TX-0000822,CLM-000119,2021-09-19,CaseReserveEstimate,0.0
TX-0000823,CLM-000120,2020-05-01,Payment,1139.61
TX-0000824,CLM-000120,2020-05-01,CaseReserveEstimate,7857.41
TX-0000825,CLM-000120,2020-10-04,Payment,6657.3
TX-0000826,CLM-000120,2020-10-04,CaseReserveEstimate,0.0
TX-0000827,CLM-000121,2020-11-26,Payment,2046.84
TX-0000828,CLM-000121,2020-11-26,CaseReserveEstimate,6503.33
TX-0000829,CLM-000121,2021-02-28,Payment,1499.02
TX-0000830,CLM-000121,2021-02-28,CaseReserveEstimate,2415.54
TX-0000831,CLM-000121,2021-06-29,Payment,1664.07
TX-0000832,CLM-000121,2021-06-29,CaseReserveEstimate,924.65
