claim_id,rating_group,accident_year,accident_date,report_date,close_date,status
CLM-001557,A,2024,2024-03-06,2024-03-12,,Open
CLM-001558,A,2024,2024-12-20,2025-01-04,,Open
CLM-001559,A,2024,2024-09-06,2024-09-24,,Open
CLM-001560,A,2024,2024-03-21,2024-03-31,,Open
CLM-001561,A,2024,2024-09-05,2024-10-06,,Open
CLM-001562,A,2024,2024-10-03,2024-10-22,,Open
CLM-001563,A,2024,2024-05-12,2024-06-10,,Open
CLM-001564,A,2024,2024-05-06,2024-05-23,,Open
CLM-001565,A,2024,2024-11-01,2024-11-12,,Open
CLM-001566,A,2024,2024-02-28,2024-03-20,2025-09-28,Closed
CLM-001567,A,2024,2024-01-05,2024-01-13,2025-09-21,Closed
CLM-001568,A,2024,2024-08-31,2024-09-29,,Open
CLM-001569,A,2024,2024-11-27,2024-12-07,2025-04-23,Closed
CLM-001570,A,2024,2024-07-02,2024-08-09,2025-12-31,Closed
CLM-001571,A,2024,2024-02-19,2024-03-05,2025-09-06,Closed
CLM-001572,A,2024,2024-07-16,2024-08-27,,Open
CLM-001573,A,2024,2024-04-02,2024-04-11,,Open
CLM-001574,A,2024,2024-10-29,2024-11-10,,Open
CLM-001575,A,2024,2024-08-12,2024-09-07,2025-05-27,Closed
CLM-001576,A,2024,2024-05-03,2024-06-17,,Open
CLM-001577,A,2024,2024-08-16,2024-10-19,,Open
CLM-001578,A,2024,2024-09-01,2024-09-21,2025-05-24,Closed
CLM-001579,A,2024,2024-09-05,2024-11-16,,Open
CLM-001580,A,2024,2024-05-14,2024-05-30,,Open
CLM-001581,A,2024,2024-07-27,2024-09-08,,Open
CLM-001582,A,2024,2024-01-16,2024-01-26,2025-11-09,Closed
CLM-001583,A,2024,2024-05-27,2024-06-22,,Open
CLM-001584,A,2024,2024-05-18,2024-05-21,,Open
CLM-001585,A,2024,2024-07-14,2024-07-23,2025-04-30,Closed
CLM-001586,A,2024,2024-12-13,2025-01-09,2025-12-08,Closed
CLM-001587,A,2024,2024-12-14,2024-12-21,,Open
CLM-001588,A,2024,2024-06-25,2024-07-21,,Open
CLM-001589,A,2024,2024-08-24,,,Open
CLM-001590,A,2024,2024-02-09,2024-02-23,2024-10-05,Closed
CLM-001591,A,2024,2024-06-25,2024-07-05,,Open
CLM-001592,A,2024,2024-09-08,2024-09-22,,Open
CLM-001593,A,2024,2024-09-06,2024-09-16,,Open
CLM-001594,A,2024,2024-12-18,2025-01-05,,Open
CLM-001595,A,2024,2024-06-19,2024-07-10,2025-04-25,Closed
CLM-001596,A,2024,2024-11-28,2024-12-14,,Open
CLM-001597,A,2024,2024-12-24,2025-02-26,,Open
CLM-001598,A,2024,2024-07-28,2024-08-09,,Open
CLM-001599,A,2024,2024-02-03,2024-03-26,,Open
CLM-001600,A,2024,2024-05-17,2024-05-26,2025-08-26,Closed
CLM-001601,A,2024,2024-10-06,2024-10-27,,Open
CLM-001602,A,2024,2024-07-31,2024-09-14,,Open
CLM-001603,A,2024,2024-12-08,2025-01-21,,Open
CLM-001604,A,2024,2024-10-25,2024-11-08,2025-08-20,Closed
CLM-001605,A,2024,2024-01-24,2024-02-22,2024-05-01,Closed
CLM-001606,A,2024,2024-11-11,2024-12-07,,Open
CLM-001607,A,2024,2024-05-10,2024-05-23,2025-09-27,Closed
CLM-001608,A,2024,2024-10-26,2024-11-25,2025-09-09,Closed
CLM-001609,A,2024,2024-07-04,2024-09-15,2025-07-04,Closed
CLM-001610,A,2024,2024-06-15,2024-07-12,2025-02-26,Closed
CLM-001611,A,2024,2024-01-27,2024-02-25,2025-05-12,Closed
CLM-001612,A,2024,2024-02-13,2024-03-16,,Open
CLM-001613,A,2024,2024-08-05,2024-08-12,,Open
CLM-001614,A,2024,2024-07-27,2024-08-23,,Open
CLM-001615,A,2024,2024-07-22,2024-07-31,2025-03-19,Closed
CLM-001616,A,2024,2024-02-27,2024-03-11,2025-09-20,Closed
CLM-001617,A,2024,2024-07-05,2024-10-03,,Open
CLM-001618,A,2024,2024-01-23,2024-02-08,,Open
CLM-001619,A,2024,2024-02-22,2024-03-04,,Open
CLM-001620,A,2024,2024-07-01,2024-08-14,2025-09-28,Closed
CLM-001621,A,2024,2024-08-13,2024-08-23,,Open
CLM-001622,A,2024,2024-08-27,2024-09-10,2025-01-21,Closed
CLM-001623,A,2024,2024-12-25,2025-02-10,,Open
CLM-001624,A,2024,2024-11-08,2024-11-28,2025-09-24,Closed
CLM-001625,A,2024,2024-05-18,2024-05-24,,Open
CLM-001626,A,2024,2024-10-13,2024-11-11,,Open
CLM-001627,A,2024,2024-02-05,2024-02-20,,Open
CLM-001628,A,2024,2024-11-09,2025-01-06,,Open
CLM-001629,A,2024,2024-05-21,2024-06-03,,Open
CLM-001630,A,2024,2024-10-05,2024-11-15,2025-06-20,Closed
CLM-001631,A,2024,2024-12-21,2025-02-28,,Open
CLM-001632,A,2024,2024-09-14,2024-09-25,,Open
CLM-001633,A,2024,2024-12-02,2024-12-19,,Open
CLM-001634,A,2024,2024-01-04,2024-01-30,2024-11-24,Closed
CLM-001635,A,2024,2024-03-03,2024-03-13,2025-10-05,Closed
CLM-001636,A,2024,2024-08-17,2024-09-10,,Open
CLM-001637,A,2024,2024-07-16,2024-08-02,,Open
CLM-001638,A,2024,2024-02-14,2024-03-01,2025-10-30,Closed
CLM-001639,A,2024,2024-09-19,2024-10-09,,Open
CLM-001640,A,2024,2024-01-22,2024-02-12,2025-10-14,Closed
CLM-001641,A,2025,2025-03-03,2025-03-24,,Open
CLM-001642,A,2025,2025-10-08,2025-10-23,,Open
CLM-001643,A,2025,2025-05-19,2025-06-06,,Open
CLM-001644,A,2025,2025-04-18,2025-04-19,,Open
CLM-001645,A,2025,2025-01-22,2025-02-11,,Open
CLM-001646,A,2025,2025-10-16,2025-11-05,,Open
CLM-001647,A,2025,2025-05-25,2025-07-05,,Open
CLM-001648,A,2025,2025-04-07,2025-05-27,2025-09-17,Closed
CLM-001649,A,2025,2025-11-05,2025-11-22,,Open
CLM-001650,A,2025,2025-01-08,2025-02-12,,Open
CLM-001651,A,2025,2025-06-21,2025-06-30,,Open
CLM-001652,A,2025,2025-02-28,2025-04-03,,Open
CLM-001653,A,2025,2025-02-16,2025-03-01,,Open
CLM-001654,A,2025,2025-01-08,2025-01-16,,Open
CLM-001655,A,2025,2025-03-10,2025-03-27,,Open
CLM-001657,A,2025,2025-06-12,2025-07-04,,Open
CLM-001659,A,2025,2025-04-08,2025-04-19,,Open
CLM-001660,A,2025,2025-10-06,2025-11-16,,Open
CLM-001661,A,2025,2025-02-02,2025-02-14,,Open
CLM-001662,A,2025,2025-02-09,2025-03-04,2025-07-01,Closed
CLM-001663,A,2025,2025-01-06,2025-01-29,,Open
CLM-001664,A,2025,2025-11-25,2025-12-26,,Open
CLM-001665,A,2025,2025-09-03,2025-09-26,,Open
CLM-001666,A,2025,2025-09-29,2025-10-10,,Open
CLM-001668,A,2025,2025-05-02,2025-07-08,,Open
CLM-001669,A,2025,2025-09-21,2025-10-04,,Open
CLM-001670,A,2025,2025-07-03,2025-07-08,,Open
CLM-001671,A,2025,2025-07-18,2025-08-15,,Open
CLM-001672,A,2025,2025-08-30,2025-09-14,,Open
CLM-001673,A,2025,2025-06-21,2025-07-09,,Open
CLM-001674,A,2025,2025-01-09,2025-02-07,,Open
CLM-001675,A,2025,2025-01-28,2025-02-11,2025-09-21,Closed
CLM-001676,A,2025,2025-07-03,2025-07-19,,Open
CLM-001677,A,2025,2025-07-28,2025-08-15,,Open
CLM-001678,A,2025,2025-09-25,2025-11-19,,Open
CLM-001679,A,2025,2025-07-28,2025-08-17,,Open
CLM-001680,A,2025,2025-03-10,2025-03-18,,Open
CLM-001681,A,2025,2025-05-14,2025-05-22,,Open
CLM-001682,A,2025,2025-06-11,2025-07-03,,Open
CLM-001684,A,2025,2025-07-14,2025-07-20,,Open
CLM-001685,A,2025,2025-08-20,2025-09-20,,Open
CLM-001686,A,2025,2025-09-26,2025-10-28,,Open
CLM-001687,A,2025,2025-05-13,2025-05-28,,Open
CLM-001689,A,2025,2025-09-04,2025-09-26,,Open
CLM-001690,A,2025,2025-11-06,2025-12-06,,Open
CLM-001691,A,2025,2025-10-01,2025-10-31,,Open
CLM-001692,A,2025,2025-08-15,2025-08-18,,Open
CLM-001693,A,2025,2025-01-12,2025-01-28,,Open
CLM-001694,A,2025,2025-08-02,2025-08-30,,Open
CLM-001695,A,2025,2025-02-17,2025-03-04,,Open
CLM-001696,A,2025,2025-08-09,2025-08-29,,Open
CLM-001697,A,2025,2025-09-14,2025-10-17,,Open
CLM-001698,A,2025,2025-07-18,2025-08-08,,Open
CLM-001699,A,2025,2025-04-23,2025-06-19,,Open
CLM-001700,A,2025,2025-01-22,2025-03-07,,Open
CLM-001701,A,2025,2025-09-02,2025-09-20,,Open
CLM-001702,A,2025,2025-09-12,2025-09-29,,Open
CLM-001703,A,2025,2025-06-24,2025-06-26,,Open
CLM-001704,A,2025,2025-09-19,2025-10-04,,Open
CLM-001705,A,2025,2025-10-12,2025-10-19,,Open
CLM-001706,A,2025,2025-07-07,2025-07-30,,Open
CLM-001707,A,2025,2025-01-18,2025-02-09,,Open
CLM-001708,A,2025,2025-11-14,2025-12-16,,Open
CLM-001709,A,2025,2025-06-20,2025-08-12,,Open
CLM-001710,A,2025,2025-09-03,2025-09-22,,Open
CLM-001712,A,2025,2025-05-13,2025-06-05,,Open
CLM-001713,A,2025,2025-08-16,2025-08-23,,Open
CLM-001714,A,2025,2025-01-08,2025-01-21,,Open
CLM-001715,A,2025,2025-11-20,2025-12-05,,Open
CLM-001716,A,2025,2025-01-22,2025-02-21,,Open
CLM-001717,A,2025,2025-07-17,2025-07-27,,Open
CLM-001718,A,2025,2025-05-09,2025-05-25,,Open
CLM-001719,A,2025,2025-01-14,2025-01-31,,Open
CLM-001720,A,2025,2025-06-18,2025-07-02,,Open
CLM-001722,A,2025,2025-03-02,2025-04-02,,Open
CLM-001723,A,2025,2025-04-17,2025-06-01,2025-09-21,Closed
CLM-001724,A,2025,2025-03-11,2025-03-26,,Open
CLM-001725,A,2025,2025-02-15,2025-04-02,,Open
CLM-001726,A,2025,2025-03-26,2025-04-02,,Open
CLM-001727,A,2025,2025-07-28,2025-08-04,,Open
CLM-001728,A,2025,2025-10-12,2025-10-20,,Open
CLM-001729,A,2025,2025-09-09,2025-09-29,,Open
CLM-001730,A,2025,2025-10-09,2025-11-24,,Open
CLM-001731,A,2025,2025-09-19,2025-10-02,,Open
CLM-001732,A,2025,2025-05-20,2025-06-03,,Open
CLM-001733,A,2025,2025-11-25,2025-12-12,,Open
CLM-001734,A,2025,2025-03-04,2025-04-02,,Open
CLM-001735,A,2025,2025-09-13,2025-09-27,,Open
CLM-001736,A,2025,2025-02-10,2025-02-23,,Open
CLM-001737,A,2025,2025-10-07,2025-10-14,,Open
CLM-001738,A,2025,2025-02-01,2025-02-14,,Open
CLM-001739,A,2025,2025-03-20,2025-05-04,,Open
CLM-001740,A,2025,2025-05-23,2025-06-13,,Open
CLM-001741,A,2025,2025-09-11,2025-09-22,,Open
CLM-001742,A,2025,2025-01-17,2025-03-05,,Open
CLM-001743,A,2025,2025-04-04,2025-04-17,,Open
CLM-001744,A,2025,2025-05-02,2025-06-25,,Open
CLM-001745,A,2025,2025-09-24,2025-11-16,,Open
CLM-001747,A,2025,2025-08-13,2025-08-20,,Open
CLM-001748,A,2025,2025-07-05,2025-10-12,,Open
CLM-001749,A,2025,2025-05-03,2025-05-29,,Open
CLM-001750,A,2025,2025-10-28,2025-11-12,,Open
CLM-001751,A,2025,2025-02-09,2025-03-20,,Open
CLM-001752,A,2025,2025-02-17,2025-03-21,,Open
CLM-001753,A,2025,2025-03-15,2025-05-04,,Open
CLM-001754,A,2025,2025-04-08,2025-04-20,2025-11-03,Closed
CLM-001755,A,2025,2025-06-18,2025-07-12,,Open
CLM-001756,A,2025,2025-12-12,2025-12-20,,Open
CLM-001757,A,2025,2025-08-26,2025-09-26,,Open
CLM-001758,A,2025,2025-05-20,2025-06-08,,Open
CLM-001759,A,2025,2025-03-19,2025-04-12,2025-12-08,Closed
CLM-001760,A,2025,2025-08-25,2025-09-12,,Open
CLM-001761,A,2025,2025-04-03,2025-04-19,,Open
CLM-001763,A,2025,2025-06-24,2025-07-28,,Open
CLM-001764,A,2025,2025-07-21,2025-09-15,,Open
CLM-001765,A,2025,2025-11-26,2025-12-09,,Open
CLM-001766,A,2025,2025-04-22,2025-05-21,,Open
CLM-001767,A,2025,2025-06-22,2025-07-19,,Open
CLM-001768,A,2025,2025-07-14,2025-08-03,,Open
CLM-001769,A,2025,2025-04-09,2025-04-15,,Open
CLM-001770,A,2025,2025-01-20,2025-01-28,,Open
CLM-001771,A,2025,2025-04-14,2025-04-25,,Open
CLM-001772,A,2025,2025-02-11,2025-02-15,,Open
CLM-001773,A,2025,2025-09-04,2025-10-27,,Open
CLM-001774,A,2025,2025-01-03,2025-01-28,,Open
CLM-001775,A,2025,2025-04-26,2025-05-15,,Open
CLM-001776,A,2025,2025-11-19,2025-11-23,,Open
CLM-001777,A,2025,2025-07-27,2025-08-01,,Open
CLM-001778,A,2025,2025-09-03,2025-09-22,,Open
CLM-001779,A,2025,2025-09-02,2025-11-20,,Open
CLM-001780,A,2025,2025-04-19,2025-05-01,,Open
CLM-001781,A,2025,2025-08-19,2025-09-24,,Open
CLM-001782,A,2025,2025-03-22,2025-04-05,,Open
CLM-001783,A,2025,2025-08-20,2025-09-09,,Open
CLM-001784,A,2025,2025-09-07,2025-10-23,,Open
CLM-001785,A,2025,2025-11-16,2025-12-01,,Open
CLM-001786,A,2025,2025-12-02,2025-12-14,,Open
CLM-001787,A,2025,2025-01-09,2025-03-03,,Open
CLM-001788,A,2025,2025-04-20,2025-05-10,2025-09-20,Closed
CLM-001789,A,2025,2025-07-19,2025-08-30,,Open
CLM-001790,A,2025,2025-04-28,2025-05-10,,Open
CLM-001791,A,2025,2025-08-14,2025-10-06,,Open
CLM-001792,A,2025,2025-11-08,2025-12-02,,Open
CLM-001793,A,2025,2025-04-05,2025-05-02,,Open
CLM-001794,A,2025,2025-11-23,2025-12-14,,Open
CLM-001795,A,2025,2025-11-18,2025-12-02,,Open
CLM-001796,A,2025,2025-11-30,2025-12-19,,Open
CLM-001797,A,2025,2025-01-27,2025-02-10,2025-06-18,Closed
CLM-001798,A,2025,2025-04-18,2025-05-27,,Open
CLM-001799,A,2025,2025-02-15,2025-03-04,,Open
CLM-001800,A,2025,2025-02-13,2025-02-20,,Open
CLM-001801,A,2025,2025-01-20,2025-01-26,,Open
CLM-001802,A,2025,2025-06-10,2025-06-15,,Open
CLM-001803,A,2025,2025-02-01,2025-03-03,,Open
CLM-001804,A,2025,2025-04-18,2025-04-26,,Open
CLM-001806,A,2025,2025-11-19,2025-12-11,,Open
CLM-001807,A,2025,2025-12-09,2025-12-28,,Open
CLM-001808,A,2025,2025-01-14,2025-02-10,2025-10-03,Closed
CLM-001809,A,2025,2025-08-30,2025-09-21,,Open
CLM-001810,A,2025,2025-08-20,2025-08-23,,Open
CLM-001811,A,2025,2025-02-18,2025-03-05,,Open
CLM-001812,A,2025,2025-11-27,2025-12-23,,Open
CLM-001813,A,2025,2025-05-28,2025-07-30,,Open
CLM-001815,A,2025,2025-02-11,2025-02-18,,Open
CLM-001816,A,2025,2025-08-26,2025-09-10,,Open
CLM-001817,A,2025,2025-02-17,2025-02-23,,Open
CLM-001819,A,2025,2025-08-10,2025-09-19,,Open
CLM-001820,A,2025,2025-01-28,2025-02-22,,Open
CLM-001821,A,2025,2025-03-20,2025-04-11,,Open
CLM-001822,A,2025,2025-05-12,2025-07-03,,Open
CLM-001823,A,2025,2025-01-05,2025-02-20,,Open
CLM-001824,A,2025,2025-01-04,2025-02-17,,Open
CLM-001825,A,2025,2025-12-04,2025-12-31,,Open
CLM-001827,A,2025,2025-07-15,2025-08-18,,Open
CLM-001828,A,2025,2025-11-26,,,Open
CLM-001829,A,2025,2025-08-28,2025-09-14,,Open
CLM-001830,A,2025,2025-01-11,2025-01-26,,Open
CLM-001831,A,2025,2025-09-18,2025-11-01,,Open
CLM-001832,A,2025,2025-01-07,2025-03-12,,Open
CLM-001833,A,2025,2025-10-26,2025-11-06,,Open
CLM-001834,A,2025,2025-05-14,2025-05-30,,Open
CLM-001835,A,2025,2025-02-21,2025-03-18,,Open
CLM-001836,A,2025,2025-04-05,2025-05-03,,Open
CLM-001837,A,2025,2025-09-07,2025-09-20,,Open
CLM-001839,A,2025,2025-07-28,2025-08-23,,Open
CLM-001840,A,2025,2025-02-28,2025-03-29,,Open
CLM-001842,A,2025,2025-10-16,2025-10-30,,Open
CLM-001843,A,2025,2025-05-30,2025-06-17,,Open
CLM-001844,A,2025,2025-07-22,2025-07-30,,Open
CLM-001846,A,2025,2025-05-18,2025-05-25,,Open
CLM-001847,A,2025,2025-01-10,2025-02-12,2025-12-25,Closed
CLM-001848,A,2025,2025-02-23,2025-03-21,,Open
CLM-001849,A,2025,2025-08-08,2025-08-24,,Open
CLM-001851,A,2025,2025-09-28,2025-11-01,,Open
CLM-001852,A,2025,2025-08-14,2025-08-23,,Open
CLM-001853,A,2025,2025-04-28,2025-05-21,2025-11-03,Closed
CLM-001854,A,2025,2025-06-10,2025-07-12,,Open
CLM-001855,A,2025,2025-01-15,2025-01-20,,Open
CLM-001856,A,2025,2025-05-16,2025-06-17,,Open
CLM-001857,A,2025,2025-08-16,2025-08-22,,Open
CLM-001858,A,2025,2025-11-27,2025-12-15,,Open
CLM-001859,A,2025,2025-12-03,2025-12-11,,Open
CLM-001860,A,2025,2025-10-27,2025-12-20,,Open
CLM-001861,A,2025,2025-01-08,2025-01-16,2025-05-06,Closed
CLM-001862,A,2025,2025-10-24,2025-10-30,,Open
CLM-001863,A,2025,2025-03-21,2025-04-11,,Open
CLM-001864,A,2025,2025-08-13,2025-08-27,,Open
CLM-001865,A,2025,2025-12-12,2025-12-18,,Open
CLM-001866,A,2025,2025-11-21,2025-12-19,,Open
CLM-001867,A,2025,2025-08-31,2025-09-04,,Open
CLM-001868,A,2025,2025-04-20,2025-04-29,,Open
CLM-001869,A,2025,2025-07-10,2025-07-23,,Open
CLM-001870,A,2025,2025-09-14,2025-10-19,,Open
CLM-001871,A,2025,2025-07-07,2025-08-25,,Open
CLM-001872,A,2025,2025-05-28,2025-07-10,,Open
CLM-001873,A,2025,2025-05-28,2025-06-14,,Open
CLM-001874,A,2025,2025-08-07,2025-08-10,,Open
CLM-001875,A,2025,2025-01-14,2025-02-09,,Open
CLM-001877,A,2025,2025-02-07,2025-03-26,,Open
CLM-001879,A,2025,2025-01-13,2025-01-21,2025-10-11,Closed
CLM-001880,A,2025,2025-07-07,2025-07-20,,Open
CLM-001881,A,2025,2025-06-02,2025-08-18,,Open
CLM-001882,A,2025,2025-07-29,2025-08-05,,Open
CLM-001883,A,2025,2025-06-08,2025-06-16,,Open
CLM-001885,A,2025,2025-01-07,2025-01-21,2025-10-12,Closed
CLM-001887,A,2025,2025-09-09,2025-11-06,,Open
CLM-001888,A,2025,2025-10-12,2025-11-08,,Open
CLM-001889,A,2025,2025-02-21,2025-03-08,,Open
CLM-001890,A,2025,2025-01-24,2025-02-01,,Open
CLM-001891,A,2025,2025-05-25,2025-08-16,,Open
CLM-001892,A,2025,2025-04-28,2025-05-17,,Open
CLM-001893,A,2025,2025-10-13,2025-12-05,,Open
CLM-001894,A,2025,2025-11-24,2025-12-31,,Open
CLM-001895,A,2025,2025-06-06,2025-06-19,,Open
CLM-001896,A,2025,2025-10-08,2025-10-21,,Open
CLM-001897,A,2025,2025-01-22,2025-03-18,,Open
CLM-001898,A,2025,2025-09-28,2025-11-22,,Open
CLM-001899,A,2025,2025-02-06,2025-02-11,,Open
CLM-001900,A,2025,2025-09-01,2025-09-30,,Open
CLM-001901,A,2025,2025-05-20,2025-06-07,2025-12-21,Closed
CLM-001902,A,2025,2025-06-01,2025-06-10,,Open
CLM-001903,A,2025,2025-04-11,2025-05-05,,Open
CLM-001904,A,2025,2025-05-28,2025-06-04,2025-11-09,Closed
CLM-001905,A,2025,2025-11-16,2025-11-30,,Open
CLM-001906,A,2025,2025-10-23,2025-11-03,,Open
CLM-001907,A,2025,2025-05-05,2025-05-19,,Open
CLM-001908,A,2025,2025-04-18,2025-05-07,,Open
CLM-001909,A,2025,2025-07-05,2025-07-14,2025-12-30,Closed
CLM-001910,A,2025,2025-09-07,2025-11-06,,Open
CLM-001911,A,2025,2025-03-08,2025-04-05,2025-06-15,Closed
CLM-001912,A,2025,2025-09-23,2025-12-02,,Open
CLM-001913,A,2025,2025-12-13,2025-12-30,,Open
CLM-001914,A,2025,2025-11-05,2025-11-18,,Open
CLM-001915,A,2025,2025-07-20,2025-09-26,,Open
CLM-001916,A,2025,2025-04-27,2025-05-10,,Open
CLM-001917,A,2025,2025-04-29,2025-05-16,,Open
CLM-001918,A,2025,2025-09-28,2025-10-31,,Open
CLM-001919,A,2025,2025-06-16,2025-06-24,,Open
CLM-001920,A,2025,2025-02-08,2025-03-12,,Open
CLM-001921,A,2025,2025-09-05,2025-10-05,,Open
CLM-001922,A,2025,2025-02-20,2025-04-09,,Open
CLM-001924,A,2025,2025-06-02,2025-07-21,,Open
CLM-001925,A,2025,2025-05-05,2025-05-23,,Open
CLM-001926,A,2025,2025-01-21,2025-01-31,,Open
CLM-001927,A,2025,2025-03-03,2025-05-29,,Open
CLM-001928,A,2025,2025-12-12,2025-12-18,,Open
CLM-001929,A,2025,2025-07-16,2025-07-23,,Open
CLM-001930,A,2025,2025-11-26,2025-12-25,,Open
CLM-001932,A,2025,2025-01-18,2025-02-09,,Open
CLM-001933,A,2025,2025-05-19,2025-06-28,2025-12-14,Closed
CLM-001934,A,2025,2025-11-02,2025-11-06,,Open
CLM-001935,A,2025,2025-06-30,2025-07-14,,Open
CLM-001936,A,2025,2025-07-05,2025-07-10,,Open
CLM-001937,A,2025,2025-07-28,2025-08-31,,Open
CLM-001938,A,2025,2025-09-14,2025-09-20,,Open
CLM-001939,A,2025,2025-12-09,2025-12-17,,Open
CLM-001940,A,2025,2025-11-20,2025-12-18,,Open
CLM-001941,A,2025,2025-08-17,2025-09-28,,Open
CLM-001942,A,2025,2025-07-30,2025-08-16,,Open
CLM-001943,A,2025,2025-05-12,2025-06-10,,Open
CLM-001944,A,2025,2025-02-12,,,Open
CLM-001945,A,2025,2025-09-16,2025-10-03,,Open
CLM-001946,A,2025,2025-01-01,2025-01-10,,Open
CLM-001947,A,2025,2025-09-12,2025-10-11,,Open
CLM-001948,A,2025,2025-07-01,2025-07-31,,Open
CLM-001949,A,2025,2025-10-15,2025-11-21,,Open
CLM-001951,A,2025,2025-07-21,2025-07-29,,Open
CLM-001952,A,2025,2025-07-29,2025-08-30,,Open
CLM-001953,A,2025,2025-06-27,2025-07-16,,Open
CLM-001954,A,2025,2025-05-17,2025-05-31,,Open
CLM-001955,A,2025,2025-02-02,2025-02-18,,Open
CLM-001956,A,2025,2025-01-12,2025-01-24,2025-10-06,Closed
CLM-001957,A,2025,2025-09-21,2025-10-28,,Open
CLM-001958,A,2025,2025-11-30,2025-12-07,,Open
CLM-001959,A,2025,2025-01-20,2025-01-29,,Open
CLM-001960,A,2025,2025-04-30,2025-05-15,,Open
CLM-001961,A,2025,2025-08-10,2025-10-10,,Open
CLM-001962,A,2025,2025-09-15,2025-10-26,,Open
CLM-001963,A,2025,2025-09-26,2025-10-02,,Open
CLM-001964,A,2025,2025-09-11,2025-11-01,2025-12-19,Closed
CLM-001965,A,2025,2025-01-31,2025-03-23,,Open
CLM-001966,A,2025,2025-04-03,2025-04-11,,Open
CLM-001967,A,2025,2025-06-21,2025-06-24,,Open
CLM-001968,A,2025,2025-01-24,2025-02-12,,Open
CLM-001969,A,2025,2025-05-06,2025-06-18,,Open
CLM-001970,A,2025,2025-05-21,2025-07-20,,Open
CLM-001972,A,2025,2025-04-26,2025-07-03,,Open
CLM-001973,A,2025,2025-12-21,2025-12-25,,Open
CLM-001974,A,2025,2025-09-13,2025-09-28,,Open
CLM-001975,A,2025,2025-09-10,2025-09-24,,Open
CLM-001976,A,2025,2025-10-27,2025-12-10,,Open
CLM-001977,A,2025,2025-11-04,2025-12-23,,Open
CLM-001978,A,2025,2025-03-23,2025-05-01,,Open
CLM-001979,A,2025,2025-06-03,2025-06-10,,Open
CLM-001980,A,2025,2025-07-12,2025-08-17,,Open
CLM-001982,A,2025,2025-01-15,2025-01-21,,Open
CLM-001983,A,2025,2025-06-24,2025-06-28,,Open
CLM-001984,A,2025,2025-03-20,2025-04-30,,Open
CLM-001985,A,2025,2025-03-17,2025-04-03,,Open
CLM-001986,A,2025,2025-10-06,2025-10-14,,Open
CLM-001987,A,2025,2025-03-15,2025-04-01,,Open
CLM-001988,A,2025,2025-10-17,2025-11-11,,Open
CLM-001990,A,2025,2025-10-11,2025-10-17,,Open
CLM-001991,A,2025,2025-03-04,2025-05-17,,Open
CLM-001992,A,2025,2025-02-21,2025-04-02,,Open
CLM-001993,A,2025,2025-06-09,2025-06-24,,Open
CLM-001994,A,2025,2025-07-21,2025-08-06,,Open
CLM-001995,A,2025,2025-10-12,2025-11-06,,Open
CLM-001996,A,2025,2025-06-04,2025-06-13,,Open
CLM-001997,A,2025,2025-03-02,2025-03-27,,Open
CLM-001999,A,2025,2025-11-27,2025-12-16,,Open
CLM-002000,A,2025,2025-08-27,2025-09-04,,Open
CLM-002001,A,2025,2025-09-11,2025-09-20,,Open
CLM-002003,A,2025,2025-06-23,2025-07-13,,Open
CLM-002004,A,2025,2025-02-23,2025-03-18,,Open
CLM-002005,A,2025,2025-08-10,2025-08-14,,Open
CLM-002006,A,2025,2025-06-14,2025-06-27,,Open
CLM-002007,A,2025,2025-10-19,2025-11-15,,Open
CLM-002008,A,2025,2025-10-09,2025-10-31,,Open
CLM-002009,A,2025,2025-06-22,2025-06-26,,Open
CLM-002010,A,2025,2025-05-15,2025-06-07,,Open
CLM-002011,A,2025,2025-06-04,2025-06-29,,Open
CLM-002012,A,2025,2025-08-19,2025-10-07,,Open
CLM-002013,A,2025,2025-08-21,2025-09-02,,Open
CLM-002014,A,2025,2025-07-06,2025-07-10,,Open
CLM-002015,A,2025,2025-07-14,2025-07-23,,Open
CLM-002017,A,2025,2025-04-03,2025-05-06,,Open
CLM-002018,A,2025,2025-03-05,2025-03-07,,Open
CLM-002019,A,2025,2025-10-19,2025-11-02,,Open
CLM-002021,B,2020,2020-12-20,2020-12-27,,Open
CLM-002022,B,2020,2020-08-17,2020-10-08,2023-10-27,Closed
CLM-002023,B,2020,2020-12-06,2020-12-30,2021-09-07,Closed
CLM-002024,B,2020,2020-06-01,2020-10-10,2023-06-18,Closed
CLM-002025,B,2020,2020-04-02,2020-06-11,2024-08-25,Closed
CLM-002026,B,2020,2020-03-30,2020-04-11,2021-01-19,Closed
CLM-002027,B,2020,2020-03-27,2020-04-01,2024-09-07,Closed
CLM-002028,B,2020,2020-09-29,2020-10-15,2022-10-29,Closed
CLM-002029,B,2020,2020-01-04,2020-01-15,2020-11-10,Closed
CLM-002030,B,2020,2020-12-12,2021-04-20,2024-06-13,Closed
CLM-002031,B,2020,2020-10-10,2020-11-08,2023-10-13,Closed
CLM-002032,B,2020,2020-05-19,2020-07-21,2023-08-16,Closed
CLM-002033,B,2020,2020-09-13,2020-10-06,2024-03-12,Closed
CLM-002034,B,2020,2020-02-19,2020-03-15,2023-01-25,Closed
CLM-002035,B,2020,2020-06-06,2020-07-05,2022-08-03,Closed
CLM-002036,B,2020,2020-02-09,2020-04-21,2022-03-11,Closed
CLM-002037,B,2020,2020-02-11,2020-03-20,2022-04-17,Closed
